PurchasePrice,PurchasePriceM,DownPayment,MortgageInterestRatePercent,AnnualSupplementalMaintenanceCosts,AmortizationPeriodYears,AnnualAmortizationAmount,TotalRenovations,AdditionalPurchaseExpenses,ImputedRentalValue,PropertyExpenseTaxDeductions,MarginalTaxRatePercent,AnnualPropertyValueIncreasePercent,MonthlyRentDue,AnnualSupplementalCostsRent,InvestmentYieldRatePercent,TermYears,CompareText,ResultValue,Decision,InterestCosts,SupplementalMaintenanceCosts,AmortizationCosts,RenovationExpenses,AdditionalPurchaseExpensesOutput,GeneralCostOfPurchase,TaxDifferenceToRental,MinusPropertyValue,MortgageAtEndOfRelevantTimePeriod,TotalPurchaseCost,GeneralCostOfRental,ExcludingYieldsOnAssets,ExcludingDownPayment,TotalRentalCost,MortgageAmount,ErrorMsg
2400000,2.4,747000,1.0,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,8.0,10,"Buying your home will work out CHF 200,878.80 cheaper than renting over the relevant time frame.",200878.8,BUY,155310.45,240000.0,221990.0,0.0,0.0,617300.45,-216608.25,-2785298.0,1431010.0,-953595.75,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.0,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,8.0,10,"Buying your home will work out CHF 341,167.45 cheaper than renting over the relevant time frame.",341167.45,BUY,155310.45,240000.0,221990.0,0.0,0.0,617300.45,-216608.25,-2925586.6,1431010.0,-1093884.4,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.0,10,Buying your home will work out CHF 5874.05 cheaper than renting over the relevant time frame.,5874.05,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-135053.95,-2400000.0,1431010.0,-483637.3,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.0,10,"Buying your home will work out CHF 128,610.35 cheaper than renting over the relevant time frame.",128610.35,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-135053.95,-2522736.3,1431010.0,-606373.6,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.0,10,"Buying your home will work out CHF 256,967.15 cheaper than renting over the relevant time frame.",256967.15,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-135053.95,-2651093.1,1431010.0,-734730.4,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.0,10,"Buying your home will work out CHF 391,172.05 cheaper than renting over the relevant time frame.",391172.05,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-135053.95,-2785298.0,1431010.0,-868935.3,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.0,10,"Buying your home will work out CHF 531,460.65 cheaper than renting over the relevant time frame.",531460.65,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-135053.95,-2925586.6,1431010.0,-1009223.9,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.5,10,"Renting your home is CHF 39,246.85 cheaper than buying over the relevant time frame.",-39246.85,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-154391.5,-2400000.0,1431010.0,-502974.85,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.5,10,"Buying your home will work out CHF 83,489.45 cheaper than renting over the relevant time frame.",83489.45,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-154391.5,-2522736.3,1431010.0,-625711.15,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.5,10,"Buying your home will work out CHF 211,846.25 cheaper than renting over the relevant time frame.",211846.25,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-154391.5,-2651093.1,1431010.0,-754067.95,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.5,10,"Buying your home will work out CHF 346,051.10 cheaper than renting over the relevant time frame.",346051.1,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-154391.5,-2785298.0,1431010.0,-888272.8,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.5,10,"Buying your home will work out CHF 486,339.75 cheaper than renting over the relevant time frame.",486339.75,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-154391.5,-2925586.6,1431010.0,-1028561.45,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.0,10,"Renting your home is CHF 86,315.10 cheaper than buying over the relevant time frame.",-86315.1,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-174563.6,-2400000.0,1431010.0,-523146.95,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.0,10,"Buying your home will work out CHF 36,421.20 cheaper than renting over the relevant time frame.",36421.2,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-174563.6,-2522736.3,1431010.0,-645883.25,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.0,10,"Buying your home will work out CHF 164,778.00 cheaper than renting over the relevant time frame.",164778.0,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-174563.6,-2651093.1,1431010.0,-774240.05,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.0,10,"Buying your home will work out CHF 298,982.90 cheaper than renting over the relevant time frame.",298982.9,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-174563.6,-2785298.0,1431010.0,-908444.95,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.0,10,"Buying your home will work out CHF 439,271.50 cheaper than renting over the relevant time frame.",439271.5,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-174563.6,-2925586.6,1431010.0,-1048733.55,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.5,10,"Renting your home is CHF 135,405.10 cheaper than buying over the relevant time frame.",-135405.1,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-195602.15,-2400000.0,1431010.0,-544185.5,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.5,10,"Renting your home is CHF 12,668.75 cheaper than buying over the relevant time frame.",-12668.75,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-195602.15,-2522736.3,1431010.0,-666921.85,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.5,10,"Buying your home will work out CHF 115,688.00 cheaper than renting over the relevant time frame.",115688.0,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-195602.15,-2651093.1,1431010.0,-795278.6,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.5,10,"Buying your home will work out CHF 249,892.90 cheaper than renting over the relevant time frame.",249892.9,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-195602.15,-2785298.0,1431010.0,-929483.5,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.5,10,"Buying your home will work out CHF 390,181.50 cheaper than renting over the relevant time frame.",390181.5,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-195602.15,-2925586.6,1431010.0,-1069772.1,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,8.0,10,"Renting your home is CHF 186,593.50 cheaper than buying over the relevant time frame.",-186593.5,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-217540.1,-2400000.0,1431010.0,-566123.45,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,8.0,10,"Renting your home is CHF 63,857.20 cheaper than buying over the relevant time frame.",-63857.2,RENT,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-217540.1,-2522736.3,1431010.0,-688859.75,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,8.0,10,"Buying your home will work out CHF 64,499.60 cheaper than renting over the relevant time frame.",64499.6,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-217540.1,-2651093.1,1431010.0,-817216.55,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,8.0,10,"Buying your home will work out CHF 198,704.45 cheaper than renting over the relevant time frame.",198704.45,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-217540.1,-2785298.0,1431010.0,-951421.4,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.02,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,8.0,10,"Buying your home will work out CHF 338,993.10 cheaper than renting over the relevant time frame.",338993.1,BUY,158416.65,240000.0,221990.0,0.0,0.0,620406.65,-217540.1,-2925586.6,1431010.0,-1091710.05,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.0,10,Buying your home will work out CHF 3699.70 cheaper than renting over the relevant time frame.,3699.7,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-135985.85,-2400000.0,1431010.0,-481462.95,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.0,10,"Buying your home will work out CHF 126,436.05 cheaper than renting over the relevant time frame.",126436.05,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-135985.85,-2522736.3,1431010.0,-604199.3,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.0,10,"Buying your home will work out CHF 254,792.80 cheaper than renting over the relevant time frame.",254792.8,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-135985.85,-2651093.1,1431010.0,-732556.05,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.0,10,"Buying your home will work out CHF 388,997.70 cheaper than renting over the relevant time frame.",388997.7,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-135985.85,-2785298.0,1431010.0,-866760.95,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.0,10,"Buying your home will work out CHF 529,286.30 cheaper than renting over the relevant time frame.",529286.3,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-135985.85,-2925586.6,1431010.0,-1007049.55,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.5,10,"Renting your home is CHF 41,421.20 cheaper than buying over the relevant time frame.",-41421.2,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-155323.35,-2400000.0,1431010.0,-500800.5,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.5,10,"Buying your home will work out CHF 81,315.10 cheaper than renting over the relevant time frame.",81315.1,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-155323.35,-2522736.3,1431010.0,-623536.8,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.5,10,"Buying your home will work out CHF 209,671.90 cheaper than renting over the relevant time frame.",209671.9,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-155323.35,-2651093.1,1431010.0,-751893.6,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.5,10,"Buying your home will work out CHF 343,876.80 cheaper than renting over the relevant time frame.",343876.8,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-155323.35,-2785298.0,1431010.0,-886098.5,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.5,10,"Buying your home will work out CHF 484,165.40 cheaper than renting over the relevant time frame.",484165.4,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-155323.35,-2925586.6,1431010.0,-1026387.1,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.0,10,"Renting your home is CHF 88,489.45 cheaper than buying over the relevant time frame.",-88489.45,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-175495.5,-2400000.0,1431010.0,-520972.6,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.0,10,"Buying your home will work out CHF 34,246.90 cheaper than renting over the relevant time frame.",34246.9,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-175495.5,-2522736.3,1431010.0,-643708.95,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.0,10,"Buying your home will work out CHF 162,603.65 cheaper than renting over the relevant time frame.",162603.65,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-175495.5,-2651093.1,1431010.0,-772065.7,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.0,10,"Buying your home will work out CHF 296,808.55 cheaper than renting over the relevant time frame.",296808.55,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-175495.5,-2785298.0,1431010.0,-906270.6,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.0,10,"Buying your home will work out CHF 437,097.15 cheaper than renting over the relevant time frame.",437097.15,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-175495.5,-2925586.6,1431010.0,-1046559.2,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.5,10,"Renting your home is CHF 137,579.45 cheaper than buying over the relevant time frame.",-137579.45,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-196534.05,-2400000.0,1431010.0,-542011.15,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.5,10,"Renting your home is CHF 14,843.10 cheaper than buying over the relevant time frame.",-14843.1,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-196534.05,-2522736.3,1431010.0,-664747.5,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.5,10,"Buying your home will work out CHF 113,513.65 cheaper than renting over the relevant time frame.",113513.65,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-196534.05,-2651093.1,1431010.0,-793104.25,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.5,10,"Buying your home will work out CHF 247,718.55 cheaper than renting over the relevant time frame.",247718.55,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-196534.05,-2785298.0,1431010.0,-927309.15,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.5,10,"Buying your home will work out CHF 388,007.15 cheaper than renting over the relevant time frame.",388007.15,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-196534.05,-2925586.6,1431010.0,-1067597.75,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,8.0,10,"Renting your home is CHF 188,767.85 cheaper than buying over the relevant time frame.",-188767.85,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-218471.95,-2400000.0,1431010.0,-563949.1,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,8.0,10,"Renting your home is CHF 66,031.55 cheaper than buying over the relevant time frame.",-66031.55,RENT,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-218471.95,-2522736.3,1431010.0,-686685.4,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,8.0,10,"Buying your home will work out CHF 62,325.25 cheaper than renting over the relevant time frame.",62325.25,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-218471.95,-2651093.1,1431010.0,-815042.2,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,8.0,10,"Buying your home will work out CHF 196,530.10 cheaper than renting over the relevant time frame.",196530.1,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-218471.95,-2785298.0,1431010.0,-949247.05,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.04,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,8.0,10,"Buying your home will work out CHF 336,818.75 cheaper than renting over the relevant time frame.",336818.75,BUY,161522.85,240000.0,221990.0,0.0,0.0,623512.85,-218471.95,-2925586.6,1431010.0,-1089535.7,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.0,10,Buying your home will work out CHF 1525.35 cheaper than renting over the relevant time frame.,1525.35,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-136917.7,-2400000.0,1431010.0,-479288.6,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.0,10,"Buying your home will work out CHF 124,261.70 cheaper than renting over the relevant time frame.",124261.7,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-136917.7,-2522736.3,1431010.0,-602024.95,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.0,10,"Buying your home will work out CHF 252,618.45 cheaper than renting over the relevant time frame.",252618.45,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-136917.7,-2651093.1,1431010.0,-730381.7,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.0,10,"Buying your home will work out CHF 386,823.35 cheaper than renting over the relevant time frame.",386823.35,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-136917.7,-2785298.0,1431010.0,-864586.6,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.0,10,"Buying your home will work out CHF 527,111.95 cheaper than renting over the relevant time frame.",527111.95,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-136917.7,-2925586.6,1431010.0,-1004875.2,860000.0,-590763.25,-747000.0,-477763.25,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,6.5,10,"Renting your home is CHF 43,595.55 cheaper than buying over the relevant time frame.",-43595.55,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-156255.25,-2400000.0,1431010.0,-498626.15,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,6.5,10,"Buying your home will work out CHF 79,140.75 cheaper than renting over the relevant time frame.",79140.75,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-156255.25,-2522736.3,1431010.0,-621362.45,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,6.5,10,"Buying your home will work out CHF 207,497.55 cheaper than renting over the relevant time frame.",207497.55,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-156255.25,-2651093.1,1431010.0,-749719.25,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,6.5,10,"Buying your home will work out CHF 341,702.45 cheaper than renting over the relevant time frame.",341702.45,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-156255.25,-2785298.0,1431010.0,-883924.15,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,6.5,10,"Buying your home will work out CHF 481,991.05 cheaper than renting over the relevant time frame.",481991.05,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-156255.25,-2925586.6,1431010.0,-1024212.75,860000.0,-655221.7,-747000.0,-542221.7,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.0,10,"Renting your home is CHF 90,663.80 cheaper than buying over the relevant time frame.",-90663.8,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-176427.35,-2400000.0,1431010.0,-518798.25,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.0,10,"Buying your home will work out CHF 32,072.55 cheaper than renting over the relevant time frame.",32072.55,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-176427.35,-2522736.3,1431010.0,-641534.6,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.0,10,"Buying your home will work out CHF 160,429.30 cheaper than renting over the relevant time frame.",160429.3,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-176427.35,-2651093.1,1431010.0,-769891.35,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.0,10,"Buying your home will work out CHF 294,634.20 cheaper than renting over the relevant time frame.",294634.2,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-176427.35,-2785298.0,1431010.0,-904096.25,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.0,10,"Buying your home will work out CHF 434,922.80 cheaper than renting over the relevant time frame.",434922.8,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-176427.35,-2925586.6,1431010.0,-1044384.85,860000.0,-722462.05,-747000.0,-609462.05,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,7.5,10,"Renting your home is CHF 139,753.80 cheaper than buying over the relevant time frame.",-139753.8,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-197465.9,-2400000.0,1431010.0,-539836.8,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,7.5,10,"Renting your home is CHF 17,017.45 cheaper than buying over the relevant time frame.",-17017.45,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-197465.9,-2522736.3,1431010.0,-662573.15,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,7.5,10,"Buying your home will work out CHF 111,339.30 cheaper than renting over the relevant time frame.",111339.3,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-197465.9,-2651093.1,1431010.0,-790929.9,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,7.5,10,"Buying your home will work out CHF 245,544.20 cheaper than renting over the relevant time frame.",245544.2,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-197465.9,-2785298.0,1431010.0,-925134.8,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,2.0,5500,20000,7.5,10,"Buying your home will work out CHF 385,832.85 cheaper than renting over the relevant time frame.",385832.85,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-197465.9,-2925586.6,1431010.0,-1065423.45,860000.0,-792590.6,-747000.0,-679590.6,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.0,5500,20000,8.0,10,"Renting your home is CHF 190,942.20 cheaper than buying over the relevant time frame.",-190942.2,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-219403.8,-2400000.0,1431010.0,-561774.75,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,0.5,5500,20000,8.0,10,"Renting your home is CHF 68,205.90 cheaper than buying over the relevant time frame.",-68205.9,RENT,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-219403.8,-2522736.3,1431010.0,-684511.05,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.0,5500,20000,8.0,10,"Buying your home will work out CHF 60,150.90 cheaper than renting over the relevant time frame.",60150.9,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-219403.8,-2651093.1,1431010.0,-812867.85,860000.0,-865716.95,-747000.0,-752716.95,1653000,
2400000,2.4,747000,1.06,24000,10,22199,0,0,42900,13000,30,1.5,5500,20000,8.0,10,"Buying your home will work out CHF 194,355.75 cheaper than renting over the relevant time frame.",194355.75,BUY,164629.1,240000.0,221990.0,0.0,0.0,626619.1,-219403.8,-2785298.0,1431010.0,-947072.7,860000.0,-865716.95,-747000.0,-752716.95,1653000,
